#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35D7A
#Date Time: 2018-11-30 11:20:55.224
#Sample rate: 50000Hz
#Samples: 47641
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3.65 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -4 V

Time (s),Channel 1 (V)
-0.49264000000000019,2.0552198548713796
-0.49262000000000006,2.0552198548713747
-0.49259999999999993,2.0548894464092098
-0.4925799999999998,2.0558806717957046
-0.49256000000000011,2.0558806717957046
-0.49253999999999998,2.0552198548713747
-0.49251999999999985,2.055550263333549
-0.49250000000000016,2.0562110802578593
-0.49248000000000003,2.0558806717957046
-0.4924599999999999,2.0555502633335392
-0.49244000000000021,2.0555502633335392
-0.49242000000000008,2.0558806717957046
-0.49239999999999995,2.0555502633335392
-0.49237999999999982,2.0552198548713796
-0.49236000000000013,2.0555502633335392
-0.49234,2.0558806717957046
-0.49231999999999987,2.0555502633335392
-0.49230000000000018,2.0552198548713796
-0.49228000000000005,2.0558806717957046
-0.49225999999999992,2.0558806717957046
-0.49223999999999979,2.0555502633335343
-0.4922200000000001,2.0552198548713747
-0.49219999999999997,2.0555502633335392
-0.49217999999999984,2.0558806717956948
-0.49216000000000015,2.0552198548713845
-0.49214000000000002,2.0555502633335392
-0.49211999999999989,2.0555502633335392
-0.4921000000000002,2.0558806717956997
-0.49208000000000007,2.0548894464092098
-0.49205999999999994,2.0552198548713747
-0.49203999999999981,2.0555502633335392
-0.49202000000000012,2.0555502633335392
-0.49199999999999999,2.0552198548713747
-0.49197999999999986,2.0558806717957046
-0.49196000000000017,2.0558806717957046
-0.49194000000000004,2.0555502633335392
-0.49191999999999991,2.0552198548713747
-0.49189999999999978,2.0552198548713845
-0.49188000000000009,2.0558806717957046
-0.49185999999999996,2.0555502633335392
-0.49183999999999983,2.0552198548713796
-0.49182000000000015,2.0555502633335343
-0.49180000000000001,2.0558806717957046
-0.49177999999999988,2.0555502633335392
-0.4917600000000002,2.0552198548713796
-0.49174000000000007,2.0558806717957046
-0.49171999999999993,2.0558806717957046
-0.4916999999999998,2.0555502633335294
-0.49168000000000012,2.0548894464092098
-0.49165999999999999,2.0555502633335392
-0.49163999999999985,2.0552198548713747
-0.49162000000000017,2.0552198548713747
-0.49160000000000004,2.0552198548713747
-0.49157999999999991,2.0555502633335392
-0.49156000000000022,2.0555502633335392
-0.49154000000000009,2.0552198548713747
-0.49151999999999996,2.0552198548713747
-0.49149999999999983,2.0558806717956997
-0.49148000000000014,2.0555502633335392
-0.49146000000000001,2.0548894464092098
-0.49143999999999988,2.0552198548713747
-0.49142000000000019,2.0555502633335343
-0.49140000000000006,2.0555502633335392
-0.49137999999999993,2.0552198548713747
-0.4913599999999998,2.0555502633335441
-0.49134000000000011,2.0558806717957046
-0.49131999999999998,2.0558806717957046
-0.49129999999999985,2.0552198548713796
-0.49128000000000016,2.0555502633335343
-0.49126000000000003,2.0555502633335392
-0.4912399999999999,2.0555502633335392
-0.49122000000000021,2.0555502633335392
-0.49120000000000008,2.0555502633335392
-0.49117999999999995,2.0558806717957046
-0.49115999999999982,2.0555502633335392
-0.49114000000000013,2.0555502633335392
-0.49112,2.0558806717957046
-0.49109999999999987,2.0555502633335392
-0.49108000000000018,2.0552198548713796
-0.49106000000000005,2.0552198548713747
-0.49103999999999992,2.0558806717957046
-0.49101999999999979,2.0555502633335294
-0.4910000000000001,2.0548894464092098
-0.49097999999999997,2.0555502633335392
-0.49095999999999984,2.0555502633335392
-0.49094000000000015,2.0555502633335392
-0.49092000000000002,2.0552198548713747
-0.49089999999999989,2.0555502633335392
-0.49088000000000021,2.0558806717956997
-0.49086000000000007,2.0555502633335392
-0.49083999999999994,2.0555502633335392
-0.49081999999999981,2.0555502633335392
-0.49080000000000013,2.0555502633335392
-0.49077999999999999,2.0555502633335392
-0.49075999999999986,2.0552198548713747
-0.49074000000000018,2.0558806717956948
-0.49072000000000005,2.0558806717957046
-0.49069999999999991,2.0555502633335392
-0.49067999999999978,2.0552198548713796
-0.4906600000000001,2.0555502633335392
-0.49063999999999997,2.0558806717957046
-0.49061999999999983,2.0552198548713698
-0.49060000000000015,2.0548894464092147
-0.49058000000000002,2.0552198548713747
-0.49055999999999989,2.0552198548713747
-0.4905400000000002,2.0545590379470546
-0.49052000000000007,2.0545590379470449
-0.49049999999999994,2.0552198548713747
-0.49047999999999981,2.0548894464092
-0.49046000000000012,2.0542286294848804
-0.49043999999999999,2.0548894464092098
-0.49041999999999986,2.0552198548713747
-0.49040000000000017,2.0548894464092147
-0.49038000000000004,2.0545590379470449
-0.49035999999999991,2.0548894464092098
-0.49034000000000022,2.0552198548713698
-0.49032000000000009,2.0548894464092098
-0.49029999999999996,2.0548894464092098
-0.49027999999999983,2.0552198548713747
-0.49026000000000014,2.0552198548713747
-0.49024000000000001,2.0552198548713747
-0.49021999999999988,2.0545590379470449
-0.49020000000000019,2.0545590379470449
-0.49018000000000006,2.0548894464092098
-0.49015999999999993,2.0548894464092098
-0.4901399999999998,2.0545590379470497
-0.49012000000000011,2.0548894464092098
-0.49009999999999998,2.0552198548713747
-0.49007999999999985,2.0548894464092098
-0.49006000000000016,2.0548894464092098
-0.49004000000000003,2.0548894464092098
-0.4900199999999999,2.0552198548713747
-0.49000000000000021,2.0548894464092147
-0.48998000000000008,2.0545590379470449
-0.48995999999999995,2.0552198548713747
-0.48993999999999982,2.0552198548713698
-0.48992000000000013,2.0548894464092098
-0.4899,2.0552198548713747
-0.48987999999999987,2.0552198548713747
-0.48986000000000018,2.0552198548713747
-0.48984000000000005,2.0548894464092098
-0.48981999999999992,2.0552198548713747
-0.48979999999999979,2.0555502633335343
-0.4897800000000001,2.0552198548713747
-0.48975999999999997,2.0548894464092098
-0.48973999999999984,2.0552198548713747
-0.48972000000000016,2.0552198548713747
-0.48970000000000002,2.0555502633335392
-0.48967999999999989,2.0552198548713747
-0.48966000000000021,2.0552198548713747
-0.48964000000000008,2.0552198548713747
-0.48961999999999994,2.0548894464092098
-0.48959999999999981,2.0548894464092147
-0.48958000000000013,2.0552198548713747
-0.48956,2.0552198548713747
-0.48953999999999986,2.0552198548713747
-0.48952000000000018,2.0552198548713747
-0.48950000000000005,2.0555502633335392
-0.48947999999999992,2.0555502633335392
-0.48945999999999978,2.0552198548713747
-0.4894400000000001,2.0552198548713747
-0.48941999999999997,2.0555502633335392
-0.48939999999999984,2.0548894464092098
-0.48938000000000015,2.0548894464092098
-0.48936000000000002,2.0548894464092098
-0.48933999999999989,2.0552198548713747
-0.4893200000000002,2.0548894464092147
-0.48930000000000007,2.0545590379470449
-0.48927999999999994,2.0545590379470449
-0.48925999999999981,2.0545590379470449
-0.48924000000000012,2.0545590379470449
-0.48921999999999999,2.0545590379470449
-0.48919999999999986,2.0545590379470449
-0.48918000000000017,2.0552198548713649
-0.48916000000000004,2.0545590379470449
-0.48913999999999991,2.0548894464092098
-0.48912000000000022,2.0555502633335294
-0.48910000000000009,2.0552198548713747
-0.48907999999999996,2.0548894464092098
-0.48905999999999983,2.0545590379470546
-0.48904000000000014,2.0552198548713747
-0.48902000000000001,2.0552198548713747
-0.48899999999999988,2.0545590379470449
-0.48898000000000019,2.0548894464092049
-0.48896000000000006,2.0552198548713747
-0.48893999999999993,2.0552198548713747
-0.4889199999999998,2.0548894464092147
-0.48890000000000011,2.0552198548713747
-0.48887999999999998,2.0552198548713747
-0.48885999999999985,2.0548894464092147
-0.48884000000000016,2.0552198548713698
-0.48882000000000003,2.0555502633335392
-0.4887999999999999,2.0555502633335392
-0.48878000000000021,2.0552198548713796
-0.48876000000000008,2.0548894464092098
-0.48873999999999995,2.0548894464092098
-0.48871999999999982,2.0552198548713747
-0.48870000000000013,2.0552198548713747
-0.48868,2.0552198548713747
-0.48865999999999987,2.0552198548713747
-0.48864000000000019,2.0548894464092147
-0.48862000000000005,2.0542286294848804
-0.48859999999999992,2.0548894464092098
-0.48857999999999979,2.0548894464092098
-0.48856000000000011,2.0548894464092098
-0.48853999999999997,2.0545590379470449
-0.48851999999999984,2.0548894464092196
-0.48850000000000016,2.0555502633335294
-0.48848000000000003,2.0548894464092098
-0.48845999999999989,2.0542286294848804
-0.48844000000000021,2.0552198548713605
-0.48842000000000008,2.0555502633335392
-0.48839999999999995,2.0548894464092098
-0.48837999999999981,2.0545590379470497
-0.48836000000000013,2.0548894464092098
-0.48834,2.0548894464092098
-0.48831999999999987,2.0545590379470449
-0.48830000000000018,2.0545590379470449
-0.48828000000000005,2.0545590379470449
-0.48825999999999992,2.0548894464092098
-0.48823999999999979,2.0545590379470449
-0.4882200000000001,2.0545590379470449
-0.48819999999999997,2.0548894464092098
-0.48817999999999984,2.0552198548713698
-0.48816000000000015,2.0548894464092147
-0.48814000000000002,2.0552198548713747
-0.48811999999999989,2.0558806717957046
-0.4881000000000002,2.0552198548713845
-0.48808000000000007,2.0552198548713747
-0.48805999999999994,2.0555502633335392
-0.48803999999999981,2.0558806717957046
-0.48802000000000012,2.0558806717957046
-0.48799999999999999,2.0552198548713747
-0.48797999999999986,2.0555502633335392
-0.48796000000000017,2.0558806717956997
-0.48794000000000004,2.0555502633335392
-0.48791999999999991,2.0552198548713747
-0.48789999999999978,2.0555502633335343
-0.48788000000000009,2.0552198548713747
-0.48785999999999996,2.0555502633335392
-0.48783999999999983,2.0552198548713796
-0.48782000000000014,2.0555502633335392
-0.48780000000000001,2.0552198548713747
-0.48777999999999988,2.0548894464092098
-0.48776000000000019,2.0548894464092098
-0.48774000000000006,2.0552198548713747
-0.48771999999999993,2.0548894464092098
-0.4876999999999998,2.0545590379470497
-0.48768000000000011,2.0548894464092098
-0.48765999999999998,2.0555502633335392
-0.48763999999999985,2.0552198548713698
-0.48762000000000016,2.0548894464092147
-0.48760000000000003,2.0555502633335392
-0.4875799999999999,2.0555502633335392
-0.48756000000000022,2.0552198548713796
-0.48754000000000008,2.0548894464092098
-0.48751999999999995,2.0555502633335392
-0.48749999999999982,2.0555502633335343
-0.48748000000000014,2.0552198548713747
-0.48746,2.0552198548713747
-0.48743999999999987,2.0552198548713747
-0.48742000000000019,2.0548894464092147
-0.48740000000000006,2.0552198548713747
-0.48737999999999992,2.0552198548713747
-0.48735999999999979,2.0548894464092
-0.48734000000000011,2.0542286294848804
-0.48731999999999998,2.0545590379470449
-0.48729999999999984,2.0548894464092098
-0.48728000000000016,2.0548894464092098
-0.48726000000000003,2.0548894464092098
-0.4872399999999999,2.0548894464092098
-0.48722000000000021,2.0545590379470497
-0.48720000000000008,2.0545590379470449
-0.48717999999999995,2.0542286294848804
-0.48715999999999982,2.0545590379470449
-0.48714000000000013,2.0545590379470449
-0.48712,2.0548894464092098
-0.48709999999999987,2.0545590379470449
-0.48708000000000018,2.0548894464092049
-0.48706000000000005,2.0552198548713747
-0.48703999999999992,2.0552198548713747
-0.48701999999999979,2.0548894464092147
-0.4870000000000001,2.0552198548713747
-0.48697999999999997,2.0552198548713747
-0.48695999999999984,2.0552198548713747
-0.48694000000000015,2.0552198548713747
-0.48692000000000002,2.0552198548713747
-0.48689999999999989,2.0552198548713747
-0.4868800000000002,2.0552198548713747
-0.48686000000000007,2.0552198548713747
-0.48683999999999994,2.0555502633335392
-0.48681999999999981,2.0558806717956948
-0.48680000000000012,2.0552198548713747
-0.48677999999999999,2.0552198548713747
-0.48675999999999986,2.0558806717957046
-0.48674000000000017,2.0555502633335441
-0.48672000000000004,2.0548894464092098
-0.48669999999999991,2.0552198548713747
-0.48667999999999978,2.0555502633335392
-0.48666000000000009,2.0555502633335392
-0.48663999999999996,2.0552198548713747
-0.48661999999999983,2.0552198548713796
-0.48660000000000014,2.0555502633335392
-0.48658000000000001,2.056211080257869
-0.48655999999999988,2.0555502633335392
-0.48654000000000019,2.0552198548713796
-0.48652000000000006,2.0558806717957046
-0.48649999999999993,2.0558806717957046
-0.4864799999999998,2.0552198548713796
-0.48646000000000011,2.0555502633335392
-0.48643999999999998,2.0558806717957046
-0.48641999999999985,2.0555502633335294
-0.48640000000000017,2.0548894464092196
-0.48638000000000003,2.0548894464092098
-0.4863599999999999,2.0548894464092098
-0.48634000000000022,2.0552198548713698
-0.48632000000000009,2.0548894464092098
-0.48629999999999995,2.0548894464092098
-0.48627999999999982,2.0548894464092147
-0.48626000000000014,2.0552198548713747
-0.48624000000000001,2.0548894464092098
-0.48621999999999987,2.0552198548713747
-0.48620000000000019,2.0552198548713747
-0.48618000000000006,2.0548894464092098
-0.48615999999999993,2.0548894464092098
-0.48613999999999979,2.0548894464092147
-0.48612000000000011,2.0552198548713747
-0.48609999999999998,2.0545590379470449
-0.48607999999999985,2.0545590379470546
-0.48606000000000016,2.0552198548713649
-0.48604000000000003,2.0552198548713747
-0.4860199999999999,2.0545590379470449
-0.48600000000000021,2.0545590379470449
-0.48598000000000008,2.0552198548713747
-0.48595999999999995,2.0548894464092098
-0.48593999999999982,2.0548894464092049
-0.48592000000000013,2.0545590379470449
-0.4859,2.0552198548713747
-0.48587999999999987,2.0555502633335392
-0.48586000000000018,2.0555502633335392
-0.48584000000000005,2.0555502633335392
-0.48581999999999992,2.0558806717957046
-0.48579999999999979,2.0555502633335392
-0.4857800000000001,2.0555502633335392
-0.48575999999999997,2.0558806717957046
-0.48573999999999984,2.0555502633335441
-0.48572000000000015,2.0558806717956997
-0.48570000000000002,2.0555502633335392
-0.48567999999999989,2.0552198548713747
-0.4856600000000002,2.0558806717956948
-0.48564000000000007,2.0558806717957046
-0.48561999999999994,2.0558806717957046
-0.48559999999999981,2.0558806717957046
